# task=cylinder
# algo=PPO
# checkpoint=/home/tan/hora/BrainCo/outputs/revo3_right/run_cylinder_v2_continue/stage1_nn/last.pth
# policy_dt_sec=0.050000
# policy_hz=20.000000
# action_semantics=delta
# action_formula=target=prev_target+(1/24)*raw_action then clamp(joint_limits)
# raw_action_definition=policy clamped delta output mu (pre delta-integration, [-1,1])
# target_definition=cur_targets (delta-accumulated + joint-limit clamped, used in PD formula)
# jointpos_definition=hand.data.joint_pos (absolute joint angles, rad)
# joint_order=0:right_index_MPR_joint, 1:right_little_MPR_joint, 2:right_middle_MPR_joint, 3:right_ring_MPR_joint, 4:right_thumb_CMP_joint, 5:right_index_MCP_joint, 6:right_little_MCP_joint, 7:right_middle_MCP_joint, 8:right_ring_MCP_joint, 9:right_thumb_CMR_joint, 10:right_index_PIP_joint, 11:right_little_PIP_joint, 12:right_middle_PIP_joint, 13:right_ring_PIP_joint, 14:right_thumb_MCP_joint, 15:right_index_DIP_joint, 16:right_little_DIP_joint, 17:right_middle_DIP_joint, 18:right_ring_DIP_joint, 19:right_thumb_PIP_joint, 20:right_thumb_DIP_joint

frame=336 t=16.800s reward=+1.006020 done=0 raw_action=[-0.052518, -0.043969, -1.000000, -1.000000, +1.000000, +0.747671, -1.000000, -0.294837, -1.000000, +1.000000, +0.208788, -0.293978, +0.583304, -0.574418, -0.253466, -0.473635, -0.597564, -0.507694, -0.610628, -0.194560, +1.000000]
frame=337 t=16.850s reward=+0.911822 done=0 raw_action=[-0.021830, +0.002205, -1.000000, -1.000000, +1.000000, +0.766047, -1.000000, -1.000000, -0.865536, +1.000000, +0.381035, +0.128156, +0.370068, -0.467396, -0.362198, -0.835701, -0.165964, -0.167606, -0.535623, +0.519732, +0.816352]
frame=338 t=16.900s reward=+0.978522 done=0 raw_action=[-0.130232, +0.152439, -1.000000, -0.862084, +1.000000, +0.632162, -1.000000, -1.000000, -0.606004, +1.000000, +0.210550, +0.237192, +0.438298, +0.074433, -0.583504, -0.986437, +0.186610, +0.565731, -0.399046, +0.902299, -0.051558]
frame=339 t=16.950s reward=+0.639845 done=0 raw_action=[-0.341402, -0.058800, -1.000000, -0.518938, +1.000000, +0.333601, -0.327525, -1.000000, +0.240099, +1.000000, -1.000000, +0.437348, -0.005966, +0.400183, -1.000000, -1.000000, +1.000000, +0.815676, -0.072447, +1.000000, -0.390207]
frame=340 t=17.000s reward=+1.084787 done=0 raw_action=[-0.545926, +0.753573, -0.772791, -0.136269, +1.000000, +0.006848, +1.000000, -1.000000, +0.097436, +1.000000, -1.000000, +0.601504, -0.595235, +0.714408, -1.000000, -1.000000, +1.000000, +0.531817, +0.793388, +1.000000, +0.259065]
frame=341 t=17.050s reward=+1.071480 done=0 raw_action=[+0.282976, +0.242546, +0.547224, +0.605160, +0.581329, -0.258124, +1.000000, -0.949154, -1.000000, +0.994894, -0.905858, +1.000000, -0.483347, +0.661555, -0.485772, -0.726306, -0.390100, +0.022577, +1.000000, -0.576109, -0.219614]
frame=342 t=17.100s reward=+1.005356 done=0 raw_action=[-0.306470, -0.190912, +1.000000, +0.486733, +0.562245, +0.017933, +1.000000, +0.656604, +0.122468, +1.000000, -0.336874, +1.000000, -0.460389, +0.474632, +0.023870, +0.268863, -0.559928, +0.361289, +0.891508, -1.000000, -0.522533]
frame=343 t=17.150s reward=+1.063297 done=0 raw_action=[+0.053504, -0.439629, +1.000000, -0.393527, +0.812095, +0.062731, +1.000000, +0.369058, +0.904843, +0.787871, +0.429140, +0.739372, -0.691038, +0.546194, +0.500202, +0.683920, -0.896044, -0.307191, +0.604507, -0.470877, -0.666323]
frame=344 t=17.200s reward=+0.987583 done=0 raw_action=[+0.201223, +0.558427, +1.000000, -0.541240, +1.000000, +0.438653, +1.000000, -0.199249, +1.000000, +0.364465, +0.333339, +0.014799, -0.721165, +0.638427, -0.102401, +0.287810, -0.983934, +0.278411, +0.344781, -0.144269, -0.069034]
frame=345 t=17.250s reward=+0.334954 done=0 raw_action=[-0.271020, +0.594226, -0.089394, -0.575832, +1.000000, -0.481129, +1.000000, +0.363430, -0.032345, -0.352295, -0.010846, -0.048237, -0.068096, +0.111027, +0.298224, +0.365067, -0.083799, -0.135062, +0.045250, -0.714491, -0.334212]
frame=346 t=17.300s reward=+1.065235 done=0 raw_action=[+0.181132, +0.740488, -0.950176, -1.000000, +0.983445, -0.218274, +1.000000, +0.463977, +0.081821, -0.879755, +0.739139, -0.319034, -0.343035, +0.407472, +0.653391, +0.699395, -0.156684, -0.253966, +0.004378, -0.282135, +0.083582]
frame=347 t=17.350s reward=+1.016174 done=0 raw_action=[+0.156860, +0.608272, -0.433454, -1.000000, +1.000000, -0.011257, +0.033274, +0.554439, +0.294873, -1.000000, +1.000000, -0.702573, -0.346549, -0.109492, +0.789084, +0.510055, -0.322146, -0.491779, -0.264389, +0.440847, +0.252901]
frame=348 t=17.400s reward=+1.005316 done=0 raw_action=[+0.333175, +0.641226, -0.081205, -0.951831, +1.000000, -0.633549, +0.239463, -0.055582, +0.193321, -1.000000, +1.000000, -0.709363, -0.069249, -0.215795, +0.816859, +0.092544, -0.178382, -0.139068, -0.238922, +0.170289, +0.094994]
frame=349 t=17.450s reward=+0.532063 done=0 raw_action=[+0.101499, +0.941929, +0.620959, -0.498684, +1.000000, -0.644117, +0.145459, +0.200704, +0.347086, -1.000000, +1.000000, -0.840613, +0.070091, -0.515353, +0.515086, -0.195244, +0.036343, +0.109256, +0.090356, +0.083891, +0.295644]
frame=350 t=17.500s reward=+0.458087 done=0 raw_action=[+0.446179, +0.622033, +1.000000, +0.349343, +1.000000, -0.825121, +0.494705, +0.260113, +0.039055, -1.000000, +1.000000, -0.884687, +0.382414, -0.680448, +0.289644, -0.261338, -0.067269, -0.041896, +0.136013, +0.110519, +0.068997]
frame=351 t=17.550s reward=+0.926050 done=0 raw_action=[+0.786468, -0.769196, +1.000000, +1.000000, +1.000000, +0.319829, +0.547267, +0.138833, +0.196567, -1.000000, +0.701764, -0.887642, +0.515817, -0.689455, -0.073727, +0.271067, -0.572453, +0.210007, +0.299672, +0.569052, -0.077593]
frame=352 t=17.600s reward=+0.868967 done=0 raw_action=[+0.865499, -1.000000, +1.000000, +1.000000, +0.997318, +1.000000, -0.461369, +0.063845, +1.000000, -1.000000, -0.540583, -0.100818, +0.411742, -0.625193, +0.012144, -0.391771, -0.399442, +0.569957, -0.298511, +0.472660, -0.163194]
frame=353 t=17.650s reward=+0.954452 done=0 raw_action=[+0.856561, -1.000000, +1.000000, +1.000000, +1.000000, +1.000000, -1.000000, +1.000000, +1.000000, -0.856117, -0.652190, +1.000000, +0.617627, -0.860169, +0.043865, +0.236068, +0.041948, +1.000000, +0.000135, +0.032374, -0.397725]
frame=354 t=17.700s reward=+0.939626 done=0 raw_action=[+0.464905, -1.000000, +1.000000, +0.453001, +1.000000, +0.799910, -1.000000, +0.609309, +0.516407, -0.843421, -0.671520, +0.951518, -0.183134, -0.354005, +0.182525, +0.494424, +1.000000, +0.143438, +0.021895, -0.462675, -0.672663]
frame=355 t=17.750s reward=+0.523169 done=0 raw_action=[-0.062075, -0.600419, -0.064217, -0.357876, +1.000000, +0.456541, -1.000000, +0.471504, -0.606442, -0.286791, -0.882570, -0.239285, -0.539069, +0.334300, +0.033842, -0.120040, +1.000000, -0.706503, -0.498230, -0.330129, -0.049029]
frame=356 t=17.800s reward=+0.898801 done=0 raw_action=[-0.311504, -0.480882, -1.000000, -0.936285, +1.000000, +0.308860, -1.000000, +0.634128, -0.735219, +0.378449, -0.811307, -0.815839, +0.110465, +0.465623, -0.232888, +0.005852, +0.696101, -1.000000, -0.558635, -0.591808, +0.273045]
frame=357 t=17.850s reward=+0.952395 done=0 raw_action=[-0.189402, -0.280528, -1.000000, -1.000000, +1.000000, +0.473927, -1.000000, -0.048143, -1.000000, +1.000000, -0.335958, -0.318199, +0.820941, -0.363938, -0.226782, -0.353569, -0.370718, -0.917703, -0.855326, -0.729134, +0.905765]
frame=358 t=17.900s reward=+0.771379 done=0 raw_action=[+0.110523, +0.120492, -1.000000, -1.000000, +1.000000, +0.565124, -1.000000, -0.484293, -1.000000, +1.000000, +0.344696, +0.079861, +0.857488, -0.311045, -0.200122, -0.549320, -0.881823, -0.544541, -0.828253, -0.406199, +1.000000]
frame=359 t=17.950s reward=+0.660358 done=0 raw_action=[+0.195966, -0.142328, -1.000000, -0.974025, +1.000000, +0.576116, -1.000000, -0.593385, -1.000000, +1.000000, +0.835787, +0.315871, +0.094112, -0.259050, -0.280255, -0.695327, -0.555225, +0.059534, -0.528003, +0.693533, +0.916252]
frame=360 t=18.000s reward=+0.383900 done=0 raw_action=[-0.483193, -0.204141, -1.000000, -0.648299, +1.000000, +0.413124, -1.000000, -1.000000, -0.523991, +1.000000, -0.307282, +0.326515, +0.263301, +0.175760, -0.964010, -1.000000, +0.597776, +0.756225, -0.113855, +1.000000, -0.442735]
frame=361 t=18.050s reward=+0.814555 done=0 raw_action=[-0.495532, -0.002543, -1.000000, -0.351365, +1.000000, +0.113197, +0.279910, -1.000000, -0.023290, +1.000000, -1.000000, +0.385725, -0.232004, +0.456655, -1.000000, -1.000000, +1.000000, +0.762700, +0.334475, +1.000000, -0.161090]
frame=362 t=18.100s reward=+1.054431 done=0 raw_action=[-0.667872, +1.000000, -0.606919, +0.356390, +1.000000, +0.039972, +1.000000, -1.000000, -0.083769, +1.000000, -1.000000, +0.608403, -0.455265, +1.000000, -1.000000, -1.000000, +1.000000, +0.674257, +1.000000, +1.000000, +0.293132]
frame=363 t=18.150s reward=+1.000205 done=0 raw_action=[+0.527484, +0.099107, +0.749492, +0.482452, +0.724736, -0.146260, +1.000000, -1.000000, -0.792873, +1.000000, -1.000000, +0.854795, -0.500553, +0.612299, -0.334688, -0.712334, -0.346363, +0.049055, +1.000000, -0.175881, -0.182331]
frame=364 t=18.200s reward=+0.944521 done=0 raw_action=[+0.043026, -0.332341, +1.000000, +0.404507, +0.657437, +0.491145, +1.000000, -0.169543, +0.267051, +1.000000, +0.178845, +0.886047, -0.395229, +0.622464, +0.190358, +0.592009, -0.987361, +0.773990, +0.958438, -0.475875, -0.352357]
frame=365 t=18.250s reward=+0.770740 done=0 raw_action=[+0.154228, +0.114501, +1.000000, -0.562539, +0.674390, +0.391429, +1.000000, -0.011313, +1.000000, +0.976963, +0.454337, +0.373025, -0.553554, +0.348316, -0.023607, +0.925454, -0.563563, -0.117310, +0.663849, -0.584933, -0.459032]
frame=366 t=18.300s reward=+0.958011 done=0 raw_action=[-0.411302, +0.758832, +1.000000, -0.444826, +1.000000, +0.532523, +1.000000, -0.067936, +1.000000, +0.119254, +0.268223, -0.145246, -0.726394, +0.667208, -0.073605, +0.410243, -0.247256, -0.030943, +0.254791, -0.073509, -0.468810]
frame=367 t=18.350s reward=-0.370827 done=0 raw_action=[+0.189175, +0.923712, +0.190998, -0.509392, +1.000000, +0.215924, +1.000000, -0.274879, +0.043165, -0.676623, +0.348370, -0.439236, -0.531289, +0.150880, +0.131001, +0.300689, -0.413876, -0.220636, +0.214359, -0.167575, -0.306284]
frame=368 t=18.400s reward=+0.963893 done=0 raw_action=[-0.259141, +0.986906, -0.972263, -0.965606, +1.000000, -0.529143, +1.000000, +0.727693, +0.177288, -1.000000, +0.341787, -0.160315, -0.474710, +0.494591, +0.572311, +0.427490, -0.011563, -0.515387, +0.224833, -0.486181, +0.223332]
frame=369 t=18.450s reward=+0.995414 done=0 raw_action=[+0.278709, +0.380811, -0.236613, -0.757794, +1.000000, -0.284360, -0.097385, +0.633812, -0.214901, -1.000000, +1.000000, -0.180821, -0.621069, -0.300721, +1.000000, +0.499846, -1.000000, -0.379090, -0.296441, -0.006337, +0.572662]
frame=370 t=18.500s reward=+0.698963 done=0 raw_action=[+0.022492, +0.432870, +0.160472, -0.446186, +1.000000, -0.861445, -0.026880, +0.871358, +0.277054, -1.000000, +1.000000, -0.289815, -0.050253, -0.683879, +0.817214, +0.160894, -0.626097, -0.420081, +0.004421, -0.171036, +0.162661]
frame=371 t=18.550s reward=-0.411130 done=0 raw_action=[+0.424451, +0.594657, +0.808318, -0.017044, +1.000000, -0.537411, +0.293899, +0.003176, +0.386165, -1.000000, +1.000000, -0.806647, +0.003445, -0.368564, +0.567082, -0.051772, -0.454929, +0.297135, +0.196664, +0.292200, +0.298829]
frame=372 t=18.600s reward=+0.746257 done=0 raw_action=[+0.690704, +0.282572, +1.000000, +0.695903, +1.000000, -0.579557, +0.758311, +0.204983, +0.020816, -1.000000, +0.789727, -0.818262, +0.366888, -0.666819, +0.255121, -0.316912, -0.396254, +0.126862, -0.383876, -0.418559, +0.033638]
frame=373 t=18.650s reward=+0.977865 done=0 raw_action=[+0.824099, -1.000000, +1.000000, +1.000000, +1.000000, +0.795063, -0.279577, +0.630138, +0.561698, -1.000000, +0.430579, -0.378854, +0.655329, -0.587725, -0.034880, -0.245165, -0.776612, +0.433067, +0.182730, +0.383378, -0.153959]
frame=374 t=18.700s reward=+0.970793 done=0 raw_action=[+0.728436, -1.000000, +1.000000, +1.000000, +1.000000, +1.000000, -1.000000, +0.636123, +1.000000, -0.849825, -0.346317, +0.527367, +0.710676, -1.000000, +0.125077, +0.071339, -0.113122, +0.632119, +0.143803, +0.525682, -0.439986]
frame=375 t=18.750s reward=+0.908842 done=0 raw_action=[+0.284570, -1.000000, +1.000000, +0.654079, +1.000000, +1.000000, -1.000000, +0.518514, +0.677403, -0.839685, -0.409130, +0.726230, +0.180329, -0.751945, +0.094857, +0.330440, +0.768757, +0.325348, -0.533938, -0.243322, -0.509837]
frame=376 t=18.800s reward=+0.372586 done=0 raw_action=[-0.110136, -1.000000, +1.000000, +0.051995, +1.000000, +0.633252, -1.000000, +1.000000, -0.679093, -0.552001, -0.373760, +0.277687, -0.081360, -0.295252, -0.161382, +0.111810, +1.000000, -0.016997, -0.527166, +0.197751, -0.308497]
frame=377 t=18.850s reward=+0.935947 done=0 raw_action=[-0.443173, -0.931893, -1.000000, -1.000000, +1.000000, +0.549783, -1.000000, +0.394943, -0.253703, +0.253164, -0.888417, -1.000000, -0.293205, +0.863045, -0.335307, -0.333757, +1.000000, -1.000000, -0.682772, -0.322748, -0.157430]
frame=378 t=18.900s reward=+0.977105 done=0 raw_action=[+0.112632, -0.278703, -1.000000, -0.837092, +1.000000, +0.775513, -1.000000, -0.131068, -1.000000, +0.978064, -0.212370, -0.657040, +0.673562, -0.446560, -0.190659, -0.238660, -0.067397, -0.844087, -0.970281, -0.639224, +0.823278]
frame=379 t=18.950s reward=+0.768798 done=0 raw_action=[+0.380387, -0.082430, -1.000000, -1.000000, +1.000000, +0.459760, -1.000000, -0.441450, -1.000000, +1.000000, +0.182710, -0.349148, +1.000000, -0.267175, +0.278571, -0.369746, -0.666270, -0.457832, -0.576076, -0.344605, +0.959085]
frame=380 t=19.000s reward=+0.901560 done=0 raw_action=[+0.029285, -0.053414, -1.000000, -0.885456, +1.000000, +0.394966, -1.000000, -0.889759, -1.000000, +1.000000, +0.252876, -0.055378, +0.897949, -0.006506, -0.408147, -0.534636, -0.754662, -0.202050, -0.951734, +0.230207, +0.581819]
frame=381 t=19.050s reward=+0.794463 done=0 raw_action=[-0.197410, +0.129369, -1.000000, -0.724274, +1.000000, +0.445552, -0.703564, -1.000000, -0.853115, +0.996837, -0.054419, +0.321319, +0.372962, +0.170341, -0.228069, -0.932302, +0.578850, +0.100219, -0.197920, +1.000000, -0.269469]
frame=382 t=19.100s reward=+0.981452 done=0 raw_action=[-0.227689, +0.107341, -1.000000, -0.412736, +1.000000, +0.476745, -0.406817, -1.000000, -0.178408, +0.712190, -1.000000, +0.195045, +0.081599, +0.491127, -0.685464, -1.000000, +1.000000, +0.736115, -0.019113, +1.000000, -0.756190]
frame=383 t=19.150s reward=+1.044754 done=0 raw_action=[-0.377538, +0.634425, -0.772779, -0.029844, +1.000000, -0.075889, +0.866351, -1.000000, +0.163845, +1.000000, -1.000000, +0.333184, +0.008281, +0.647832, -1.000000, -1.000000, +0.703556, +0.578022, +0.479268, +0.696963, -0.298603]
frame=384 t=19.200s reward=-1.290848 done=0 raw_action=[-0.305718, +0.277571, +0.488894, +0.472045, +0.720598, -0.539985, +1.000000, -1.000000, +0.091324, +1.000000, -1.000000, +0.718763, -0.482845, +0.663717, -0.843289, -0.784480, -0.250268, -0.148118, +0.981074, -0.514387, -0.149933]
frame=385 t=19.250s reward=+0.341375 done=0 raw_action=[+0.063222, -0.946754, +1.000000, +0.210446, +0.564511, -0.800431, +1.000000, +0.079883, +0.262522, +1.000000, -1.000000, +1.000000, -0.538040, +0.403357, +0.320215, +0.416411, -0.768923, -0.119093, +0.996049, -1.000000, -0.679574]
frame=386 t=19.300s reward=+0.743761 done=0 raw_action=[+0.217820, +0.255070, +1.000000, +0.025503, +0.526070, +1.000000, +1.000000, -0.231331, +1.000000, +1.000000, +0.094683, +0.348508, -0.550410, +0.882193, +0.145503, +0.683947, -1.000000, +0.492924, +1.000000, -0.303121, +0.126921]
frame=387 t=19.350s reward=+0.050748 done=0 raw_action=[-0.267253, +0.869786, +1.000000, -0.321430, +0.928224, +1.000000, +1.000000, +0.114363, +0.884881, +0.150245, +0.933979, +0.109273, -0.425504, +0.848151, +0.229749, +1.000000, -0.476638, +0.416163, +0.115263, +0.063659, -0.199768]
frame=388 t=19.400s reward=+0.862916 done=0 raw_action=[+0.132947, +1.000000, +0.110451, -0.948284, +0.985512, +0.385498, +1.000000, -0.038098, +0.649987, -0.416482, +0.593966, -0.481441, -0.628293, +0.666086, -0.011078, +0.734175, -0.218071, -0.529128, +0.202504, +0.122706, +0.090556]
frame=389 t=19.450s reward=+0.986047 done=0 raw_action=[-0.073989, +1.000000, -0.108384, -0.788407, +1.000000, +0.073085, +0.781686, +0.874529, +0.022117, -1.000000, +0.886627, -0.245859, -0.724454, -0.313869, +0.406904, +0.481969, -0.400775, -0.432897, +0.248933, -0.214187, +0.222909]
frame=390 t=19.500s reward=+1.024583 done=0 raw_action=[+0.098967, +0.913923, -0.094555, -0.716587, +1.000000, -0.560181, +0.021964, +0.986239, -0.010673, -1.000000, +1.000000, -0.049710, -0.538652, -0.540274, +0.927381, -0.178152, -0.369017, -0.294079, -0.073165, -0.088272, +0.480975]
frame=391 t=19.550s reward=-1.479074 done=0 raw_action=[+0.686527, +0.525238, +0.737796, -0.115619, +1.000000, -0.410473, -0.210288, +0.180831, +0.099215, -1.000000, +1.000000, -0.432979, -0.463276, -0.716216, +0.948545, -0.467820, -0.769385, -0.134356, -0.343850, +0.327935, +0.661625]
frame=392 t=19.600s reward=+1.036698 done=0 raw_action=[-0.255485, +0.902575, +0.406115, +0.451867, +1.000000, -0.776358, +1.000000, -0.022176, +0.272710, -1.000000, +0.916001, -0.836217, +0.092063, -0.706884, -0.545932, -0.337990, -0.402878, +0.273453, -0.149043, -0.638068, -0.045881]
frame=393 t=19.650s reward=+0.696062 done=0 raw_action=[+0.475599, -0.420268, +1.000000, +1.000000, +1.000000, -0.183054, -0.098038, +0.574846, +0.063173, -1.000000, +0.978692, -0.273507, +0.377260, -0.699749, +0.199782, -0.506718, -0.272070, +0.174859, +0.503091, +0.468377, -0.186107]
frame=394 t=19.700s reward=-0.054211 done=0 raw_action=[+0.677101, -1.000000, +1.000000, +1.000000, +0.983588, +1.000000, -0.559799, +0.608147, +0.075107, -1.000000, +0.270541, +0.187321, +0.333239, -1.000000, -0.001178, -0.224630, -0.491144, +0.629506, -0.140408, +0.602101, -0.202131]
frame=395 t=19.750s reward=+0.967271 done=0 raw_action=[+0.227743, -1.000000, +1.000000, +0.702556, +1.000000, +0.749522, -0.561599, +0.686324, +1.000000, -1.000000, -0.857581, +0.819102, +0.901917, -0.320794, +0.360953, +0.187948, +0.511796, -0.123965, -0.137826, +0.064628, -0.743290]
frame=396 t=19.800s reward=+0.474108 done=0 raw_action=[+0.605386, -1.000000, +1.000000, +0.745170, +1.000000, +0.812304, -1.000000, +0.772265, +0.317823, -1.000000, -0.369961, +1.000000, +0.116165, -0.572166, +0.289607, +0.626028, +0.762557, +0.513898, -0.055336, -0.373650, -0.960994]
frame=397 t=19.850s reward=+0.929217 done=0 raw_action=[-0.102490, -1.000000, -0.200857, -0.694188, +1.000000, +0.574076, -1.000000, +0.471325, -0.595920, -0.311149, -0.476205, -0.800381, -0.245880, +0.332103, -0.231637, +0.464560, +1.000000, -0.536729, -0.670801, -0.683660, -0.249820]
frame=398 t=19.900s reward=+0.872353 done=0 raw_action=[-0.316796, -0.452876, -1.000000, -0.949996, +1.000000, +0.630522, -0.899882, +0.389015, -1.000000, +0.400137, -0.764857, -0.953927, +0.023408, +0.176949, -0.190051, -0.226333, +0.651822, -0.877378, -0.652907, -0.398116, +0.544733]
frame=399 t=19.950s reward=+0.906290 done=1 raw_action=[+0.384156, -0.084758, -1.000000, -1.000000, +1.000000, +0.848337, -0.655222, -0.538536, -1.000000, +0.767097, +0.079240, -0.402956, +0.703370, -0.076640, +0.335581, -0.497618, -0.344211, -0.776984, -0.686812, -0.593877, +0.892117]
